OrderId,EmployeeId,SaleDate,AmountSold,PaymentType,ThingsOrdered,ThingsOrderedNames
2485,2,2024-11-17 11:25:00,44.15,Credit,"[6, 6, 18, 9, 19, 18, 21, 17, 24, 23, 14]","['SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Spring Roll', 'Apple Juice', 'Bourbon Chicken', 'Honey Sesame Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
2486,9,2024-11-17 15:24:00,51.30,Cash,"[3, 9, 19, 18, 2, 1, 21, 1, 12, 11, 11, 10, 15, 16, 17, 14, 23, 24, 13]","['Orange Chicken', 'Beijing Beef', 'Kung Pao Chicken', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'White Rice', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Coke', 'Apple Juice', 'Bourbon Chicken', 'Honey Sesame Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
2487,3,2024-11-17 18:36:00,43.05,Cash,"[1, 7, 20, 8, 4, 3, 2, 11, 10, 16, 17, 17, 15, 14, 24, 24]","['Orange Chicken', 'Beijing Beef', 'Kung Pao Chicken', 'Honey Walnut Shrimp', 'Black Pepper Steak', 'Broccoli Beef', 'Fried Rice', 'Chow Mein', 'Spring Roll', 'Fountain Soda', 'Coke', 'Apple Juice', 'Mushroom Chicken', 'Apple Pie Roll']"
2488,6,2024-11-17 09:32:00,51.10,Cash,"[2, 4, 4, 21, 8, 1, 18, 18, 16, 13, 14, 14, 23]","['Orange Chicken', 'Beijing Beef', 'Honey Walnut Shrimp', 'Broccoli Beef', 'Egg Roll', 'Spring Roll', 'Coke', 'Bourbon Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons']"
2489,3,2024-11-17 16:50:00,47.50,Gift Card,"[1, 20, 3, 2, 5, 8, 2, 18, 11, 10, 25, 25, 16, 23, 14, 24, 23]","['Orange Chicken', 'Beijing Beef', 'Kung Pao Chicken', 'Teriyaki Chicken', 'Broccoli Beef', 'Fried Rice', 'Chow Mein', 'Spring Roll', 'Coke', 'Bourbon Chicken', 'Mushroom Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
2490,3,2024-11-17 08:11:00,18.30,Credit,"[4, 18, 8, 10, 14, 13, 23, 13]","['Honey Walnut Shrimp', 'Broccoli Beef', 'Fried Rice', 'Egg Roll', 'Spring Roll', 'Bourbon Chicken', 'Cream Cheese Rangoons']"
2491,2,2024-11-17 14:04:00,22.20,Gift Card,"[4, 16, 16, 15, 25, 13, 24, 13, 13]","['Honey Walnut Shrimp', 'Egg Roll', 'Fountain Soda', 'Coke', 'Apple Pie Roll', 'Water Bottle']"
2492,1,2024-11-17 17:06:00,30.00,Gift Card,"[9, 2, 10, 12, 12, 11, 14, 23, 13, 14]","['Beijing Beef', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'White Rice', 'Egg Roll', 'Spring Roll', 'Cream Cheese Rangoons']"
2493,8,2024-11-17 08:06:00,29.50,Credit,"[2, 5, 3, 21, 7, 9, 22, 22, 10, 15]","['Beijing Beef', 'Kung Pao Chicken', 'Teriyaki Chicken', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Fountain Soda', 'String Bean Chicken', 'Super Greens']"
2494,6,2024-11-17 15:04:00,37.40,Cash,"[7, 6, 20, 8, 21, 8, 12, 10, 12, 22, 25, 23, 24]","['SweetFire Chicken Breast', 'Black Pepper Steak', 'Broccoli Beef', 'Fried Rice', 'White Rice', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
2495,1,2024-11-17 20:51:00,36.35,Gift Card,"[6, 18, 5, 8, 6, 20, 5, 22, 25, 13]","['Teriyaki Chicken', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Egg Roll', 'Bourbon Chicken', 'Mushroom Chicken', 'Super Greens', 'Water Bottle']"
2496,1,2024-11-17 15:04:00,39.75,Credit,"[9, 7, 19, 18, 9, 19, 10, 10, 10, 25, 16, 17, 14, 23, 23]","['Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Spring Roll', 'Coke', 'Apple Juice', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Cream Cheese Rangoons', 'Water Bottle']"
2497,10,2024-11-17 09:18:00,40.00,Gift Card,"[8, 1, 20, 6, 2, 11, 22, 22, 15, 16, 15, 13, 13, 14, 13]","['Orange Chicken', 'Beijing Beef', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Chow Mein', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Coke', 'Mushroom Chicken', 'Super Greens']"
2498,4,2024-11-17 20:44:00,28.10,Cash,"[7, 1, 6, 2, 3, 11, 11, 24, 24, 13, 13]","['Orange Chicken', 'Beijing Beef', 'Kung Pao Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Chow Mein', 'Egg Roll', 'Apple Pie Roll']"
2499,10,2024-11-17 09:45:00,32.75,Gift Card,"[4, 9, 7, 20, 7, 17, 25, 13]","['Honey Walnut Shrimp', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Egg Roll', 'Apple Juice', 'Mushroom Chicken', 'Water Bottle']"
2500,6,2024-11-17 09:37:00,25.80,Gift Card,"[2, 6, 18, 11, 17, 17, 17, 13, 23, 23, 14]","['Beijing Beef', 'SweetFire Chicken Breast', 'Chow Mein', 'Egg Roll', 'Spring Roll', 'Apple Juice', 'Bourbon Chicken', 'Cream Cheese Rangoons']"
2501,4,2024-11-17 12:00:00,33.05,Credit,"[21, 9, 5, 7, 6, 7, 8, 12, 11, 23, 13, 23]","['Teriyaki Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'White Rice', 'Egg Roll', 'String Bean Chicken', 'Cream Cheese Rangoons']"
2502,8,2024-11-17 20:40:00,39.90,Cash,"[4, 20, 19, 4, 3, 6, 1, 20, 22, 10, 11, 16, 16, 15]","['Orange Chicken', 'Kung Pao Chicken', 'Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Fried Rice', 'Chow Mein', 'Fountain Soda', 'Coke', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Super Greens']"
2503,9,2024-11-17 20:49:00,27.85,Cash,"[19, 9, 4, 4, 21, 12, 22, 17, 15, 23]","['Honey Walnut Shrimp', 'Sweet and Sour Chicken Breast', 'White Rice', 'Fountain Soda', 'Apple Juice', 'Honey Sesame Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
2504,8,2024-11-17 16:31:00,34.00,Credit,"[4, 8, 2, 4, 22, 10, 12, 15, 16, 15, 15]","['Beijing Beef', 'Honey Walnut Shrimp', 'Broccoli Beef', 'Fried Rice', 'White Rice', 'Fountain Soda', 'Coke', 'Super Greens']"
2505,3,2024-11-17 11:08:00,33.00,Credit,"[3, 20, 18, 3, 20, 11, 11, 11, 25, 25, 25]","['Kung Pao Chicken', 'Chow Mein', 'Bourbon Chicken', 'Mushroom Chicken', 'Water Bottle']"
2506,2,2024-11-17 15:34:00,35.90,Credit,"[4, 21, 9, 7, 11, 12, 10, 22, 17, 17, 25]","['Honey Walnut Shrimp', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'White Rice', 'Apple Juice', 'String Bean Chicken', 'Super Greens', 'Water Bottle']"
2507,5,2024-11-17 16:39:00,50.30,Cash,"[9, 20, 1, 4, 7, 9, 2, 2, 10, 10, 22, 12, 17, 15, 25, 25, 13, 23]","['Orange Chicken', 'Beijing Beef', 'Honey Walnut Shrimp', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'White Rice', 'Egg Roll', 'Fountain Soda', 'Apple Juice', 'Mushroom Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Water Bottle']"
2508,8,2024-11-17 13:00:00,41.90,Credit,"[1, 20, 3, 8, 8, 2, 1, 12, 11, 11, 15, 25, 15, 23, 14]","['Orange Chicken', 'Beijing Beef', 'Kung Pao Chicken', 'Broccoli Beef', 'Chow Mein', 'White Rice', 'Spring Roll', 'Fountain Soda', 'Mushroom Chicken', 'Cream Cheese Rangoons', 'Water Bottle']"
2509,4,2024-11-17 08:43:00,25.50,Credit,"[1, 21, 22, 11, 11, 10, 25]","['Orange Chicken', 'Fried Rice', 'Chow Mein', 'String Bean Chicken', 'Super Greens', 'Water Bottle']"
2510,10,2024-11-17 19:52:00,19.65,Cash,"[8, 19, 25, 17, 25, 24]","['Broccoli Beef', 'Apple Juice', 'Honey Sesame Chicken', 'Apple Pie Roll', 'Water Bottle']"
2511,7,2024-11-17 08:01:00,43.35,Gift Card,"[5, 4, 5, 6, 1, 6, 18, 5, 24]","['Orange Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Bourbon Chicken', 'Apple Pie Roll']"
2512,3,2024-11-17 16:41:00,52.05,Gift Card,"[18, 19, 1, 18, 2, 4, 7, 20, 22, 22, 11, 11, 17, 17, 17, 17, 23, 13, 13]","['Orange Chicken', 'Beijing Beef', 'Honey Walnut Shrimp', 'Black Pepper Steak', 'Chow Mein', 'Egg Roll', 'Apple Juice', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
2513,10,2024-11-17 10:34:00,36.50,Credit,"[9, 3, 8, 9, 19, 12, 12, 22, 17, 25, 15, 13, 13]","['Kung Pao Chicken', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'White Rice', 'Egg Roll', 'Fountain Soda', 'Apple Juice', 'Honey Sesame Chicken', 'Super Greens', 'Water Bottle']"
2514,3,2024-11-17 11:50:00,11.80,Cash,"[20, 11, 13, 14]","['Chow Mein', 'Egg Roll', 'Spring Roll', 'Mushroom Chicken']"
2515,5,2024-11-17 12:03:00,29.45,Cash,"[21, 8, 11, 12, 17, 25, 16, 15, 13, 24, 13]","['Broccoli Beef', 'Chow Mein', 'White Rice', 'Egg Roll', 'Fountain Soda', 'Coke', 'Apple Juice', 'String Bean Chicken', 'Apple Pie Roll', 'Water Bottle']"
2516,8,2024-11-17 16:28:00,41.65,Credit,"[1, 20, 18, 20, 21, 9, 10, 11, 10, 11, 17, 25, 13, 24, 23]","['Orange Chicken', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'Egg Roll', 'Apple Juice', 'Bourbon Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll', 'Water Bottle']"
2517,4,2024-11-17 12:16:00,23.55,Gift Card,"[5, 10, 16, 15, 17, 15, 13, 24, 24]","['Teriyaki Chicken', 'Fried Rice', 'Egg Roll', 'Fountain Soda', 'Coke', 'Apple Juice', 'Apple Pie Roll']"
2518,4,2024-11-17 11:23:00,34.50,Credit,"[8, 8, 2, 2, 21, 15, 15, 23, 24]","['Beijing Beef', 'Broccoli Beef', 'Fountain Soda', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
2519,1,2024-11-17 12:34:00,25.75,Gift Card,"[5, 22, 10, 22, 12, 16, 13]","['Teriyaki Chicken', 'Fried Rice', 'White Rice', 'Egg Roll', 'Coke', 'Super Greens']"
2520,1,2024-11-17 17:59:00,36.65,Gift Card,"[21, 2, 21, 2, 19, 5, 12, 11, 12, 10, 13, 23, 14]","['Beijing Beef', 'Teriyaki Chicken', 'Fried Rice', 'Chow Mein', 'White Rice', 'Egg Roll', 'Spring Roll', 'Honey Sesame Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons']"
2521,8,2024-11-17 18:09:00,38.10,Gift Card,"[8, 3, 4, 21, 6, 5, 7, 10, 16, 14, 24]","['Kung Pao Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Broccoli Beef', 'Fried Rice', 'Spring Roll', 'Coke', 'String Bean Chicken', 'Apple Pie Roll']"
2522,3,2024-11-17 17:32:00,24.00,Credit,"[8, 7, 18, 19, 22, 17, 17, 25]","['Black Pepper Steak', 'Broccoli Beef', 'Apple Juice', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Super Greens', 'Water Bottle']"
2523,1,2024-11-17 18:53:00,42.55,Gift Card,"[20, 8, 4, 21, 7, 1, 18, 1, 10, 13, 24, 24]","['Orange Chicken', 'Honey Walnut Shrimp', 'Black Pepper Steak', 'Broccoli Beef', 'Fried Rice', 'Egg Roll', 'Bourbon Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Apple Pie Roll']"
2524,8,2024-11-17 11:33:00,51.85,Gift Card,"[2, 7, 9, 5, 8, 2, 5, 9, 15, 16, 24, 14, 23]","['Beijing Beef', 'Teriyaki Chicken', 'Black Pepper Steak', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Spring Roll', 'Fountain Soda', 'Coke', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
2525,5,2024-11-17 17:27:00,33.80,Credit,"[8, 18, 18, 8, 8, 19, 6, 10, 10, 17, 13, 14]","['SweetFire Chicken Breast', 'Broccoli Beef', 'Fried Rice', 'Egg Roll', 'Spring Roll', 'Apple Juice', 'Bourbon Chicken', 'Honey Sesame Chicken']"
2526,9,2024-11-17 09:00:00,12.70,Cash,"[20, 10, 22]","['Fried Rice', 'Mushroom Chicken', 'Super Greens']"
2527,4,2024-11-17 09:55:00,31.90,Gift Card,"[18, 7, 4, 9, 22, 10, 10, 10, 24, 14]","['Honey Walnut Shrimp', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Spring Roll', 'Bourbon Chicken', 'Super Greens', 'Apple Pie Roll']"
2528,5,2024-11-17 12:30:00,35.65,Credit,"[5, 8, 6, 19, 7, 21, 11, 12, 12, 22, 16, 13]","['Teriyaki Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Broccoli Beef', 'Chow Mein', 'White Rice', 'Egg Roll', 'Coke', 'Honey Sesame Chicken', 'String Bean Chicken', 'Super Greens']"
2529,9,2024-11-17 20:05:00,32.05,Gift Card,"[8, 21, 18, 7, 18, 1, 20, 22, 22, 25, 13]","['Orange Chicken', 'Black Pepper Steak', 'Broccoli Beef', 'Egg Roll', 'Bourbon Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens', 'Water Bottle']"
2530,3,2024-11-17 20:26:00,26.50,Credit,"[9, 6, 19, 18, 10, 16, 25, 16, 16]","['SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Coke', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Water Bottle']"
2531,5,2024-11-17 13:59:00,30.50,Credit,"[18, 2, 11, 11, 11, 11, 17, 15, 16]","['Beijing Beef', 'Chow Mein', 'Fountain Soda', 'Coke', 'Apple Juice', 'Bourbon Chicken']"
2532,7,2024-11-17 08:16:00,45.30,Cash,"[5, 3, 18, 8, 21, 2, 2, 22, 12, 12, 11, 17, 17, 25, 25]","['Beijing Beef', 'Kung Pao Chicken', 'Teriyaki Chicken', 'Broccoli Beef', 'Chow Mein', 'White Rice', 'Apple Juice', 'Bourbon Chicken', 'String Bean Chicken', 'Super Greens', 'Water Bottle']"
2533,9,2024-11-17 14:36:00,22.70,Credit,"[2, 3, 3, 10, 11, 14, 24, 24, 24]","['Beijing Beef', 'Kung Pao Chicken', 'Fried Rice', 'Chow Mein', 'Spring Roll', 'Apple Pie Roll']"
2534,7,2024-11-17 11:22:00,25.10,Cash,"[5, 19, 6, 15, 23, 23, 24, 24]","['Teriyaki Chicken', 'SweetFire Chicken Breast', 'Fountain Soda', 'Honey Sesame Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
2535,9,2024-11-17 15:38:00,37.25,Gift Card,"[3, 4, 1, 7, 21, 11, 22, 10, 15, 15, 17, 25, 23]","['Orange Chicken', 'Kung Pao Chicken', 'Honey Walnut Shrimp', 'Black Pepper Steak', 'Fried Rice', 'Chow Mein', 'Fountain Soda', 'Apple Juice', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons', 'Water Bottle']"
2536,2,2024-11-17 08:18:00,31.35,Credit,"[18, 1, 2, 5, 9, 10, 11, 15, 15, 13, 23, 23]","['Orange Chicken', 'Beijing Beef', 'Teriyaki Chicken', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'Egg Roll', 'Fountain Soda', 'Bourbon Chicken', 'Cream Cheese Rangoons']"
2537,6,2024-11-17 11:05:00,10.05,Cash,"[9, 10, 24]","['Sweet and Sour Chicken Breast', 'Fried Rice', 'Apple Pie Roll']"
2538,1,2024-11-17 12:05:00,18.10,Gift Card,"[7, 3, 2, 15]","['Beijing Beef', 'Kung Pao Chicken', 'Black Pepper Steak', 'Fountain Soda']"
2539,6,2024-11-17 08:26:00,26.00,Gift Card,"[2, 18, 9, 9, 12, 17, 13, 23, 24, 24]","['Beijing Beef', 'Sweet and Sour Chicken Breast', 'White Rice', 'Egg Roll', 'Apple Juice', 'Bourbon Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
2540,10,2024-11-17 15:45:00,27.70,Gift Card,"[9, 19, 21, 3, 7, 22, 16, 14, 14]","['Kung Pao Chicken', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'Spring Roll', 'Coke', 'Honey Sesame Chicken', 'String Bean Chicken', 'Super Greens']"
2541,4,2024-11-17 10:41:00,40.90,Cash,"[8, 7, 1, 9, 1, 2, 11, 12, 12, 10, 15, 24, 14, 23, 24]","['Orange Chicken', 'Beijing Beef', 'Black Pepper Steak', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'Chow Mein', 'White Rice', 'Spring Roll', 'Fountain Soda', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
2542,6,2024-11-17 17:30:00,20.40,Gift Card,"[6, 21, 15, 17, 25, 16]","['SweetFire Chicken Breast', 'Fountain Soda', 'Coke', 'Apple Juice', 'String Bean Chicken', 'Water Bottle']"
2543,2,2024-11-17 16:44:00,40.65,Gift Card,"[7, 18, 9, 8, 7, 3, 12, 11, 22, 22, 16, 17, 17, 23]","['Kung Pao Chicken', 'Black Pepper Steak', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Chow Mein', 'White Rice', 'Coke', 'Apple Juice', 'Bourbon Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
2544,9,2024-11-17 20:02:00,23.90,Credit,"[21, 1, 17, 25, 15, 16, 24, 24]","['Orange Chicken', 'Fountain Soda', 'Coke', 'Apple Juice', 'String Bean Chicken', 'Apple Pie Roll', 'Water Bottle']"
2545,3,2024-11-17 14:04:00,44.55,Gift Card,"[2, 5, 6, 7, 3, 21, 2, 12, 11, 10, 10, 25, 17, 16, 24]","['Beijing Beef', 'Kung Pao Chicken', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Black Pepper Steak', 'Fried Rice', 'Chow Mein', 'White Rice', 'Coke', 'Apple Juice', 'String Bean Chicken', 'Apple Pie Roll', 'Water Bottle']"
2546,6,2024-11-17 13:46:00,20.10,Credit,"[21, 7, 4, 11, 11, 22]","['Honey Walnut Shrimp', 'Black Pepper Steak', 'Chow Mein', 'String Bean Chicken', 'Super Greens']"
2547,8,2024-11-17 17:53:00,32.00,Credit,"[6, 21, 5, 6, 4, 18, 10, 12, 12, 25, 25]","['Honey Walnut Shrimp', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Fried Rice', 'White Rice', 'Bourbon Chicken', 'String Bean Chicken', 'Water Bottle']"
2548,10,2024-11-17 09:23:00,46.60,Cash,"[20, 3, 20, 19, 3, 9, 1, 21, 16, 25]","['Orange Chicken', 'Kung Pao Chicken', 'Sweet and Sour Chicken Breast', 'Coke', 'Honey Sesame Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Water Bottle']"
2549,4,2024-11-17 17:18:00,20.85,Gift Card,"[18, 8, 21, 13, 23, 14]","['Broccoli Beef', 'Egg Roll', 'Spring Roll', 'Bourbon Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons']"
2550,6,2024-11-17 20:44:00,37.90,Credit,"[20, 19, 19, 4, 21, 4, 22, 16, 15, 17, 13, 24]","['Honey Walnut Shrimp', 'Egg Roll', 'Fountain Soda', 'Coke', 'Apple Juice', 'Honey Sesame Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens', 'Apple Pie Roll']"
2551,3,2024-11-17 09:13:00,32.05,Cash,"[5, 5, 18, 8, 19, 5, 20, 22, 12, 15, 24]","['Teriyaki Chicken', 'Broccoli Beef', 'White Rice', 'Fountain Soda', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Mushroom Chicken', 'Super Greens', 'Apple Pie Roll']"
2552,2,2024-11-17 09:19:00,25.10,Credit,"[18, 9, 6, 15, 13, 14, 13, 24]","['SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Bourbon Chicken', 'Apple Pie Roll']"
2553,1,2024-11-17 13:21:00,31.65,Cash,"[2, 8, 21, 5, 4, 22, 12, 12, 22, 23]","['Beijing Beef', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Broccoli Beef', 'White Rice', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
2554,10,2024-11-17 20:47:00,25.80,Gift Card,"[5, 1, 18, 4, 15, 16]","['Orange Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Fountain Soda', 'Coke', 'Bourbon Chicken']"
2555,9,2024-11-17 20:01:00,18.90,Credit,"[18, 9, 16, 15, 24, 14]","['Sweet and Sour Chicken Breast', 'Spring Roll', 'Fountain Soda', 'Coke', 'Bourbon Chicken', 'Apple Pie Roll']"
2556,2,2024-11-17 11:28:00,39.75,Credit,"[20, 18, 8, 10, 12, 12, 10, 15, 25, 15, 15, 14, 24, 24]","['Broccoli Beef', 'Fried Rice', 'White Rice', 'Spring Roll', 'Fountain Soda', 'Bourbon Chicken', 'Mushroom Chicken', 'Apple Pie Roll', 'Water Bottle']"
2557,10,2024-11-17 18:31:00,49.35,Credit,"[1, 8, 5, 1, 4, 8, 21, 18, 17, 14, 14, 23]","['Orange Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Broccoli Beef', 'Spring Roll', 'Apple Juice', 'Bourbon Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons']"
2558,2,2024-11-17 09:48:00,24.05,Gift Card,"[20, 7, 18, 12, 16, 15, 16, 13, 13, 24]","['Black Pepper Steak', 'White Rice', 'Egg Roll', 'Fountain Soda', 'Coke', 'Bourbon Chicken', 'Mushroom Chicken', 'Apple Pie Roll']"
2559,3,2024-11-17 15:00:00,49.15,Credit,"[2, 5, 4, 3, 1, 8, 9, 25, 17, 15, 24, 14, 14]","['Orange Chicken', 'Beijing Beef', 'Kung Pao Chicken', 'Honey Walnut Shrimp', 'Teriyaki Chicken', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Spring Roll', 'Fountain Soda', 'Apple Juice', 'Apple Pie Roll', 'Water Bottle']"
2560,1,2024-11-17 13:38:00,33.00,Gift Card,"[6, 6, 5, 19, 9, 21, 3, 5, 12, 10]","['Kung Pao Chicken', 'Teriyaki Chicken', 'SweetFire Chicken Breast', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'White Rice', 'Honey Sesame Chicken', 'String Bean Chicken']"
2561,9,2024-11-17 17:09:00,24.90,Cash,"[3, 3, 16, 25, 17, 23, 13, 14, 14]","['Kung Pao Chicken', 'Egg Roll', 'Spring Roll', 'Coke', 'Apple Juice', 'Cream Cheese Rangoons', 'Water Bottle']"
2562,2,2024-11-17 08:41:00,45.55,Cash,"[2, 8, 2, 20, 19, 21, 3, 11, 22, 10, 11, 15, 17, 13, 14, 23]","['Beijing Beef', 'Kung Pao Chicken', 'Broccoli Beef', 'Fried Rice', 'Chow Mein', 'Egg Roll', 'Spring Roll', 'Fountain Soda', 'Apple Juice', 'Honey Sesame Chicken', 'Mushroom Chicken', 'String Bean Chicken', 'Super Greens', 'Cream Cheese Rangoons']"
2563,10,2024-11-17 10:45:00,25.00,Cash,"[9, 4, 7, 18, 12, 16, 16, 24, 23]","['Honey Walnut Shrimp', 'Black Pepper Steak', 'Sweet and Sour Chicken Breast', 'White Rice', 'Coke', 'Bourbon Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
2564,8,2024-11-17 15:29:00,37.80,Credit,"[2, 2, 3, 3, 25, 16, 17, 25, 14, 24, 13, 14]","['Beijing Beef', 'Kung Pao Chicken', 'Egg Roll', 'Spring Roll', 'Coke', 'Apple Juice', 'Apple Pie Roll', 'Water Bottle']"
2565,2,2024-11-17 17:19:00,33.00,Credit,"[8, 20, 1, 6, 21, 11, 11, 10, 25, 17, 17]","['Orange Chicken', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Fried Rice', 'Chow Mein', 'Apple Juice', 'Mushroom Chicken', 'String Bean Chicken', 'Water Bottle']"
2566,4,2024-11-17 19:55:00,32.80,Credit,"[21, 21, 20, 9, 16, 17, 14, 14, 14, 14]","['Sweet and Sour Chicken Breast', 'Spring Roll', 'Coke', 'Apple Juice', 'Mushroom Chicken', 'String Bean Chicken']"
2567,5,2024-11-17 16:27:00,12.70,Gift Card,"[5, 12, 11]","['Teriyaki Chicken', 'Chow Mein', 'White Rice']"
2568,6,2024-11-17 12:26:00,18.55,Gift Card,"[20, 10, 15, 17, 24, 13, 23]","['Fried Rice', 'Egg Roll', 'Fountain Soda', 'Apple Juice', 'Mushroom Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
2569,8,2024-11-17 17:07:00,53.40,Gift Card,"[19, 6, 8, 8, 21, 19, 8, 16, 16, 16, 17, 23, 13, 14, 24]","['SweetFire Chicken Breast', 'Broccoli Beef', 'Egg Roll', 'Spring Roll', 'Coke', 'Apple Juice', 'Honey Sesame Chicken', 'String Bean Chicken', 'Cream Cheese Rangoons', 'Apple Pie Roll']"
2570,9,2024-11-17 15:48:00,12.70,Credit,"[4, 16, 16, 15]","['Honey Walnut Shrimp', 'Fountain Soda', 'Coke']"
2571,10,2024-11-17 08:45:00,43.15,Cash,"[8, 9, 6, 19, 4, 18, 12, 22, 10, 22, 16, 25, 16, 16, 14]","['Honey Walnut Shrimp', 'SweetFire Chicken Breast', 'Broccoli Beef', 'Sweet and Sour Chicken Breast', 'Fried Rice', 'White Rice', 'Spring Roll', 'Coke', 'Bourbon Chicken', 'Honey Sesame Chicken', 'Super Greens', 'Water Bottle']"
2572,1,2024-11-17 16:21:00,23.20,Credit,"[8, 21, 7, 10, 22, 17, 17, 25]","['Black Pepper Steak', 'Broccoli Beef', 'Fried Rice', 'Apple Juice', 'String Bean Chicken', 'Super Greens', 'Water Bottle']"
2573,6,2024-11-17 18:17:00,27.95,Credit,"[20, 12, 10, 25, 25, 16, 16, 24, 13, 13]","['Fried Rice', 'White Rice', 'Egg Roll', 'Coke', 'Mushroom Chicken', 'Apple Pie Roll', 'Water Bottle']"
2574,5,2024-11-17 20:23:00,22.70,Cash,"[19, 1, 2, 11, 10, 23, 23, 23, 13]","['Orange Chicken', 'Beijing Beef', 'Fried Rice', 'Chow Mein', 'Egg Roll', 'Honey Sesame Chicken', 'Cream Cheese Rangoons']"
