OrderId,ThingsOrdered
2489,"[1, 20, 3, 2, 5, 8, 2, 18, 11, 10, 25, 25, 16, 23, 14, 24, 23]"
2490,"[4, 18, 8, 10, 14, 13, 23, 13]"
2491,"[4, 16, 16, 15, 25, 13, 24, 13, 13]"
2492,"[9, 2, 10, 12, 12, 11, 14, 23, 13, 14]"
2493,"[2, 5, 3, 21, 7, 9, 22, 22, 10, 15]"
2494,"[7, 6, 20, 8, 21, 8, 12, 10, 12, 22, 25, 23, 24]"
2495,"[6, 18, 5, 8, 6, 20, 5, 22, 25, 13]"
2496,"[9, 7, 19, 18, 9, 19, 10, 10, 10, 25, 16, 17, 14, 23, 23]"
2497,"[8, 1, 20, 6, 2, 11, 22, 22, 15, 16, 15, 13, 13, 14, 13]"
2498,"[7, 1, 6, 2, 3, 11, 11, 24, 24, 13, 13]"
2499,"[4, 9, 7, 20, 7, 17, 25, 13]"
2500,"[2, 6, 18, 11, 17, 17, 17, 13, 23, 23, 14]"
2501,"[21, 9, 5, 7, 6, 7, 8, 12, 11, 23, 13, 23]"
2502,"[4, 20, 19, 4, 3, 6, 1, 20, 22, 10, 11, 16, 16, 15]"
2503,"[19, 9, 4, 4, 21, 12, 22, 17, 15, 23]"
2504,"[4, 8, 2, 4, 22, 10, 12, 15, 16, 15, 15]"
2505,"[3, 20, 18, 3, 20, 11, 11, 11, 25, 25, 25]"
2506,"[4, 21, 9, 7, 11, 12, 10, 22, 17, 17, 25]"
2507,"[9, 20, 1, 4, 7, 9, 2, 2, 10, 10, 22, 12, 17, 15, 25, 25, 13, 23]"
2508,"[1, 20, 3, 8, 8, 2, 1, 12, 11, 11, 15, 25, 15, 23, 14]"
2509,"[1, 21, 22, 11, 11, 10, 25]"
2510,"[8, 19, 25, 17, 25, 24]"
2511,"[5, 4, 5, 6, 1, 6, 18, 5, 24]"
2512,"[18, 19, 1, 18, 2, 4, 7, 20, 22, 22, 11, 11, 17, 17, 17, 17, 23, 13, 13]"
2513,"[9, 3, 8, 9, 19, 12, 12, 22, 17, 25, 15, 13, 13]"
2514,"[20, 11, 13, 14]"
2515,"[21, 8, 11, 12, 17, 25, 16, 15, 13, 24, 13]"
2516,"[1, 20, 18, 20, 21, 9, 10, 11, 10, 11, 17, 25, 13, 24, 23]"
2517,"[5, 10, 16, 15, 17, 15, 13, 24, 24]"
2518,"[8, 8, 2, 2, 21, 15, 15, 23, 24]"
2519,"[5, 22, 10, 22, 12, 16, 13]"
2520,"[21, 2, 21, 2, 19, 5, 12, 11, 12, 10, 13, 23, 14]"
2521,"[8, 3, 4, 21, 6, 5, 7, 10, 16, 14, 24]"
2522,"[8, 7, 18, 19, 22, 17, 17, 25]"
2523,"[20, 8, 4, 21, 7, 1, 18, 1, 10, 13, 24, 24]"
2524,"[2, 7, 9, 5, 8, 2, 5, 9, 15, 16, 24, 14, 23]"
2525,"[8, 18, 18, 8, 8, 19, 6, 10, 10, 17, 13, 14]"
2526,"[20, 10, 22]"
2527,"[18, 7, 4, 9, 22, 10, 10, 10, 24, 14]"
2528,"[5, 8, 6, 19, 7, 21, 11, 12, 12, 22, 16, 13]"
2529,"[8, 21, 18, 7, 18, 1, 20, 22, 22, 25, 13]"
2530,"[9, 6, 19, 18, 10, 16, 25, 16, 16]"
2531,"[18, 2, 11, 11, 11, 11, 17, 15, 16]"
2532,"[5, 3, 18, 8, 21, 2, 2, 22, 12, 12, 11, 17, 17, 25, 25]"
2533,"[2, 3, 3, 10, 11, 14, 24, 24, 24]"
2534,"[5, 19, 6, 15, 23, 23, 24, 24]"
2535,"[3, 4, 1, 7, 21, 11, 22, 10, 15, 15, 17, 25, 23]"
2536,"[18, 1, 2, 5, 9, 10, 11, 15, 15, 13, 23, 23]"
2537,"[9, 10, 24]"
2538,"[7, 3, 2, 15]"
2539,"[2, 18, 9, 9, 12, 17, 13, 23, 24, 24]"
2540,"[9, 19, 21, 3, 7, 22, 16, 14, 14]"
2541,"[8, 7, 1, 9, 1, 2, 11, 12, 12, 10, 15, 24, 14, 23, 24]"
2542,"[6, 21, 15, 17, 25, 16]"
2543,"[7, 18, 9, 8, 7, 3, 12, 11, 22, 22, 16, 17, 17, 23]"
2544,"[21, 1, 17, 25, 15, 16, 24, 24]"
2545,"[2, 5, 6, 7, 3, 21, 2, 12, 11, 10, 10, 25, 17, 16, 24]"
2546,"[21, 7, 4, 11, 11, 22]"
2547,"[6, 21, 5, 6, 4, 18, 10, 12, 12, 25, 25]"
2548,"[20, 3, 20, 19, 3, 9, 1, 21, 16, 25]"
2549,"[18, 8, 21, 13, 23, 14]"
2550,"[20, 19, 19, 4, 21, 4, 22, 16, 15, 17, 13, 24]"
2551,"[5, 5, 18, 8, 19, 5, 20, 22, 12, 15, 24]"
2552,"[18, 9, 6, 15, 13, 14, 13, 24]"
2553,"[2, 8, 21, 5, 4, 22, 12, 12, 22, 23]"
2554,"[5, 1, 18, 4, 15, 16]"
2555,"[18, 9, 16, 15, 24, 14]"
2556,"[20, 18, 8, 10, 12, 12, 10, 15, 25, 15, 15, 14, 24, 24]"
2557,"[1, 8, 5, 1, 4, 8, 21, 18, 17, 14, 14, 23]"
2558,"[20, 7, 18, 12, 16, 15, 16, 13, 13, 24]"
2559,"[2, 5, 4, 3, 1, 8, 9, 25, 17, 15, 24, 14, 14]"
2560,"[6, 6, 5, 19, 9, 21, 3, 5, 12, 10]"
2561,"[3, 3, 16, 25, 17, 23, 13, 14, 14]"
2562,"[2, 8, 2, 20, 19, 21, 3, 11, 22, 10, 11, 15, 17, 13, 14, 23]"
2563,"[9, 4, 7, 18, 12, 16, 16, 24, 23]"
2564,"[2, 2, 3, 3, 25, 16, 17, 25, 14, 24, 13, 14]"
2565,"[8, 20, 1, 6, 21, 11, 11, 10, 25, 17, 17]"
2566,"[21, 21, 20, 9, 16, 17, 14, 14, 14, 14]"
2567,"[5, 12, 11]"
2568,"[20, 10, 15, 17, 24, 13, 23]"
2569,"[19, 6, 8, 8, 21, 19, 8, 16, 16, 16, 17, 23, 13, 14, 24]"
2570,"[4, 16, 16, 15]"
2571,"[8, 9, 6, 19, 4, 18, 12, 22, 10, 22, 16, 25, 16, 16, 14]"
2572,"[8, 21, 7, 10, 22, 17, 17, 25]"
2573,"[20, 12, 10, 25, 25, 16, 16, 24, 13, 13]"
2574,"[19, 1, 2, 11, 10, 23, 23, 23, 13]"
2575,"[20, 21, 18, 3, 2, 2, 12, 10, 11, 16]"
2576,"[8, 7, 1, 12, 15, 16, 15, 15, 14, 23, 23, 23]"
2577,"[18, 2, 22, 25]"
2578,"[1, 18, 11, 11, 15, 15, 25, 25, 24, 23, 14]"
2579,"[19, 11, 12, 15, 17, 23]"
2580,"[21, 3, 3, 18, 21, 21, 14]"
2581,"[21, 20, 5, 19, 11, 11, 12, 15, 15, 23, 13]"
2582,"[4, 19, 7, 6, 19, 9, 14, 14]"
2583,"[3, 11, 12, 10, 16]"
2584,"[1, 4, 9, 6, 20, 11, 23, 14, 13]"
2585,"[20, 1, 8, 10, 10, 24]"
2586,"[20, 11, 15, 15, 25]"
2587,"[8, 7, 22, 16, 16, 25, 15, 23, 23, 13]"
2588,"[2, 3, 9, 18, 7, 19, 10, 25, 15, 23, 13, 23, 14]"
2589,"[6, 4, 6, 7, 12, 17, 15, 16, 14, 23, 23, 24]"
2590,"[8, 7, 10, 17]"
2591,"[5, 8, 6, 21, 4, 7, 7, 25, 23, 23, 23]"
2592,"[3, 19, 12, 22, 22, 10, 24, 13]"
2593,"[1, 9, 3, 9, 6, 22, 10, 12, 22, 25, 16, 24, 13, 23, 23]"
2594,"[20, 21, 19, 21, 6, 4, 4, 2, 11, 11, 11, 25, 17, 24, 23, 23, 24]"
2595,"[20, 5, 22, 14, 24, 24]"
2596,"[2, 4, 21, 18, 5, 21, 6, 7, 25, 17, 16, 15, 13, 14]"
2597,"[7, 1, 11, 12, 11, 22, 24, 23, 13, 23]"
2598,"[1, 5, 20, 9, 20, 12, 10, 11, 25, 14, 24, 24, 23]"
2599,"[7, 11, 11, 15, 17]"
2600,"[21, 1, 18, 4, 12, 15, 14, 23]"
2601,"[6, 5, 9, 9, 9, 6, 8, 15, 25, 25, 17, 24, 14]"
2602,"[1, 20, 10, 17, 16, 23, 23, 23, 13]"
2603,"[4, 18, 9, 19, 7, 4, 5, 6, 22, 12, 22, 10, 17, 16, 24, 14, 14, 14]"
2604,"[18, 7, 1, 1, 6, 5, 15, 25, 17, 23, 24]"
2605,"[8, 9, 18, 19, 1, 11, 10, 25, 25, 16, 13, 23, 24, 23]"
2606,"[9, 19, 6, 7, 20, 8, 5, 6, 22, 10, 10, 22, 15, 17, 25]"
2607,"[7, 2, 4, 20, 17, 23]"
2608,"[2, 9, 5, 20, 21, 10, 10, 22, 11, 23]"
2609,"[4, 18, 6, 5, 4, 19, 20, 8, 22]"
2610,"[19, 2, 5, 8, 21, 24, 13, 14]"
2611,"[3, 20, 22, 12, 25, 25, 17, 23, 23, 13, 14]"
2612,"[20, 7, 4, 5, 4, 8, 10, 11]"
2613,"[8, 1, 8, 6, 12, 11, 10, 16, 17]"
2614,"[6, 2, 19, 4, 3, 21, 9, 3, 15, 25, 13]"
2615,"[4, 1, 21, 19, 9, 6, 7, 1, 11, 10, 12, 10, 16, 17, 15, 17]"
2616,"[19, 18, 6, 1, 5, 17, 16, 16, 14, 13, 23]"
2617,"[20, 4, 5, 10, 11, 25, 15, 16, 15, 24]"
2618,"[5, 5, 5, 3, 9, 11, 22, 11, 15, 25, 15, 16, 23]"
2619,"[8, 1, 21, 21, 8, 7, 6, 10, 25, 17, 17, 17, 23, 14]"
2620,"[6, 3, 9, 20, 4, 11, 11, 12, 11, 17, 15, 24, 23, 13]"
2621,"[18, 18, 20, 4, 5, 21, 15, 15, 17]"
2622,"[9, 19, 8, 7, 3, 1, 7, 18, 22, 12, 12, 10, 25, 16, 14, 14, 24]"
2623,"[19, 18, 2, 3, 2, 18, 2, 18, 12, 10, 17, 16, 15]"
2624,"[4, 7, 21, 7, 1, 6, 22, 22, 10, 10, 17, 15]"
2625,"[6, 6, 20, 19, 22, 10, 12, 16, 25, 23, 24, 23, 14]"
2626,"[19, 18, 4, 5, 15, 16, 24, 23]"
2627,"[1, 8, 1, 2, 6, 4, 7, 22, 22, 10, 12, 14, 13, 23, 13]"
2628,"[20, 4, 9, 19, 9, 10, 22, 10, 12, 17]"
2629,"[5, 1, 3, 7, 11, 16, 17, 13, 23]"
2630,"[1, 19, 20, 20, 16, 23]"
2631,"[18, 6, 4, 19, 20, 21, 9, 4, 12, 11, 10, 22, 15, 16]"
2632,"[3, 1, 5, 9, 2, 19, 9, 3, 22, 11, 10, 12, 15, 13, 13, 23]"
2633,"[4, 4, 8, 7, 10, 12, 16, 16, 15, 24, 23, 23, 23]"
2634,"[5, 21, 20, 1, 18, 20, 20, 20, 12, 10, 12, 11, 17, 15, 23, 23, 23]"
2635,"[6, 19, 6, 9, 7, 19, 11, 15, 25]"
2636,"[5, 9, 20, 9, 2, 20, 22, 11, 12, 16, 14, 23, 14]"
2637,"[1, 9, 4, 2, 3, 22, 12, 16, 17, 15, 25, 14, 13]"
2638,"[6, 18, 18, 6, 9, 19, 11, 11, 22, 25, 17, 17, 24, 24]"
2639,"[6, 3, 4, 21, 21, 8, 2, 10, 16, 14, 13, 24, 24]"
2640,"[4, 12, 10, 11, 12, 24, 13]"
2641,"[3, 6, 19, 9, 5, 17, 25, 23]"
2642,"[4, 4, 17, 16, 17, 23, 14, 24]"
2643,"[5, 6, 21, 4, 3, 6, 22, 22, 10, 10, 25, 17, 25]"
2644,"[18, 9, 5, 9, 18, 18, 11, 22, 12, 12, 15, 17, 25, 25, 24, 13, 23, 24]"
2645,"[1, 5, 7, 18, 2, 5, 2, 15, 16, 15, 16]"
2646,"[19, 8, 22, 10, 25, 25, 17, 16]"
2647,"[20, 10, 14]"
2648,"[19, 21, 19, 1, 1, 5, 18, 22, 10, 17, 17, 25, 24, 14, 23]"
2649,"[20, 6, 3, 20, 12, 10, 10, 15, 24, 13, 24]"
2650,"[2, 20, 5, 20, 21, 1, 12, 17, 15, 16, 15, 23]"
2651,"[9, 11, 11, 10, 12, 15, 17, 17, 16, 23, 14, 24]"
2652,"[2, 20, 21, 3, 18, 20, 22, 12, 15, 15, 24, 24, 23]"
2653,"[20, 3, 7, 20, 13, 23, 23, 13]"
2654,"[18, 21, 1, 1, 9, 18, 11, 10, 22, 15, 24]"
2655,"[19, 5, 2, 2, 10, 11, 22, 17, 23, 24, 24]"
2656,"[2, 21, 6, 19, 4, 4, 11, 17, 13]"
2657,"[8, 2, 21, 21, 2, 20, 8, 12, 22, 25, 23, 14]"
2658,"[19, 9, 11, 10, 11, 12, 13]"
2659,"[20, 9, 5, 9, 9, 1, 21, 7, 12, 22, 11, 12, 16, 15, 23]"
2660,"[4, 20, 1, 8, 8, 16, 25, 17, 17, 24]"
2661,"[20, 4, 11, 10, 12, 15, 25, 15, 16, 23]"
2662,"[21, 19, 5, 18, 9, 12, 11, 10, 12, 15, 16, 15]"
2663,"[1, 25, 17, 17, 25, 23, 24, 13, 13]"
2664,"[9, 4, 2, 10, 12, 12, 23, 24, 14, 13]"
2665,"[21, 25, 25, 23, 24, 14]"
2666,"[4, 20, 21, 4, 21, 11, 23]"
2667,"[1, 3, 22, 11, 25, 15, 25, 13, 23, 13]"
2668,"[6, 21, 8, 7, 20, 20, 18, 11, 22, 12]"
2669,"[6, 7, 20, 11, 16, 15, 17, 13, 24, 24, 23]"
2670,"[20, 19, 2, 8, 8, 11, 10, 12, 11, 15, 15, 16, 24]"
2671,"[8, 1, 2, 19, 10, 11, 22, 14]"
2672,"[3, 1, 18, 9, 4, 3, 4, 12, 22, 10, 23, 24, 14]"
2673,"[19, 19, 6, 7, 12, 15, 15, 17, 24, 24]"
2674,"[9, 18, 6, 10, 23]"
2675,"[9, 3, 16, 23, 23]"
2676,"[8, 19, 1, 8, 7, 8, 7, 10, 10, 17, 15, 24, 14, 13]"
2677,"[5, 8, 12, 12, 11, 12, 25, 25, 25, 15, 14]"
2678,"[20, 1, 4, 9, 1, 7, 22, 10, 17, 16, 15, 16, 14, 14]"
2679,"[19, 2, 18, 3, 4, 21, 7, 10, 10, 15, 25, 16]"
2680,"[4, 20, 4, 4, 9, 18, 2, 5, 11, 10, 22, 22, 15, 14, 23, 13]"
2681,"[2, 5, 20, 21, 1, 20, 11, 23]"
2682,"[9, 19, 19, 20, 7, 10, 11, 12, 15, 25, 17, 25, 24, 24, 23]"
2683,"[3, 8, 6, 20, 5, 4, 7, 12, 11, 12, 11, 25, 16, 15, 17, 23, 13, 23, 13]"
2684,"[9, 8, 2, 25, 13, 24, 14, 23]"
2685,"[9, 21, 1, 18, 20, 7, 5, 20, 25, 17, 17, 25, 23]"
2686,"[6, 21, 6, 2, 8, 7, 9, 11, 10, 10, 22, 15, 16, 15, 15, 14, 13, 14]"
2687,"[2, 6, 21, 10, 11, 11, 12, 16, 14, 23]"
2688,"[21, 2, 9, 5, 8, 19, 19, 2, 16, 16, 15, 15, 13, 14, 23]"
2689,"[21, 6, 8, 21, 2, 19, 19, 20, 12, 22, 11, 25, 15, 23, 13]"
2690,"[18, 6, 5, 19, 5, 7, 19, 1, 15, 15, 14, 23]"
2691,"[1, 5, 20, 7, 22, 12, 11, 17, 13, 14, 14, 24]"
2692,"[5, 2, 8, 22, 12, 12, 11, 25, 17, 13]"
2693,"[7, 12, 22, 25, 14, 23]"
2694,"[18, 9, 4, 11, 10, 22, 22, 17, 16, 15, 24, 14, 23]"
2695,"[18, 18, 19, 18, 12, 11, 12, 23]"
2696,"[2, 19, 6, 2, 8, 20, 11, 12, 11, 12]"
2697,"[3, 21, 2, 5, 24, 13, 13]"
2698,"[19, 6, 7, 4, 3, 22, 17, 15]"
2699,"[4, 6, 8, 4, 9, 21, 20, 15, 16, 16, 16, 24, 24]"
2700,"[3, 3, 6, 18, 8, 7, 11, 22, 22]"
2701,"[19, 2, 9, 4, 5, 2, 11, 11, 12, 25, 15, 24]"
2702,"[19, 12, 22, 13]"
2703,"[19, 11, 23, 14]"
2704,"[8, 2, 3, 7, 19, 9, 5, 10, 22, 12, 13]"
2705,"[1, 21, 18, 5, 18, 8, 4, 12, 12, 22, 12, 16, 24, 13]"
2706,"[20, 20, 20, 2, 8, 22, 22, 10, 15, 13, 23, 13]"
2707,"[8, 3, 7, 18, 18, 20, 5, 18, 12, 10, 16, 15]"
2708,"[2, 4, 20, 19, 4, 3, 10, 12, 11, 10, 24, 14, 24, 23]"
2709,"[7, 20, 21, 7, 18, 18, 8, 22, 12, 10, 25, 16, 16, 14, 13, 14]"
2710,"[21, 9, 9, 21, 2, 6, 21, 2, 10]"
2711,"[9, 20, 15, 24, 13]"
2712,"[8, 4, 8, 11, 11, 22, 16, 16, 25, 25, 14, 14, 23, 14]"
2713,"[21, 21, 9, 3, 3, 10, 12, 11, 12, 15]"
2714,"[3, 3, 21, 4, 12, 17, 16, 15, 14, 13, 14]"
2715,"[1, 9, 2, 7, 12, 25, 25, 25, 15]"
2716,"[8, 22, 25, 24]"
2717,"[2, 11, 11]"
2718,"[4, 1, 20, 22, 15, 25]"
2719,"[5, 5, 6, 10, 22, 12, 11, 16, 16, 17, 14, 13]"
2720,"[9, 2, 12, 15, 16, 23]"
2721,"[18, 18, 8, 12, 25, 16, 24, 23, 24, 24]"
2722,"[1, 3, 2, 7, 21, 9, 18, 12, 15]"
2723,"[8, 12, 22, 10, 17, 15, 17, 16, 14, 23, 24]"
2724,"[20, 19, 4]"
2725,"[7, 19, 3, 12, 11, 16, 15]"
2726,"[21, 8, 4, 9, 17, 25, 24, 13]"
2727,"[5, 19, 1, 25, 25, 17, 13, 24, 14]"
2728,"[8, 18, 9, 7, 5, 12, 25, 14]"
2729,"[3, 18, 19, 18, 19, 14]"
2730,"[8, 19, 9, 12, 12, 15, 16, 23, 13, 13, 24]"
2731,"[6, 9, 7, 4, 6, 21, 22, 10, 11, 11, 16, 24, 23]"
2732,"[21, 21, 9, 8, 22, 11, 11, 16, 13, 24]"
2733,"[18, 20, 1, 5, 22, 12, 22, 15, 16, 13, 13]"
2734,"[9, 8, 9, 9, 21, 7, 11, 11, 16, 13, 23, 24]"
2735,"[7, 4, 8, 4, 21, 21, 6, 25, 25, 13, 13, 14]"
2736,"[21, 21, 5, 4, 13]"
2737,"[4, 6, 5, 10, 25, 14, 14, 13]"
2738,"[8, 4, 1, 1, 12, 11, 16, 23, 14]"
2739,"[6, 8, 4, 8, 20, 5, 7, 12, 12, 12, 23, 23, 24]"
2740,"[7, 20, 21, 18, 10, 11, 22, 11, 17, 15, 16, 24, 24]"
2741,"[1, 19, 2, 8, 21, 4, 16, 16, 23]"
2742,"[5, 21, 21, 7, 2, 2, 19, 7, 10, 22, 16, 25, 24, 14, 24, 13]"
2743,"[7, 6, 10, 16, 16, 16]"
2744,"[2, 1, 9, 8, 3, 18, 20, 22, 10, 11, 25, 17, 17, 15, 23, 23, 24]"
2745,"[7, 12, 11, 22, 15, 23, 13]"
2746,"[9, 6, 9, 11, 10, 12, 22, 17, 17, 17, 14, 24, 24]"
2747,"[5, 4, 5, 8, 2, 3, 22, 12, 10, 16, 15, 14, 13]"
2748,"[2, 6, 7, 8, 2, 4, 9, 3, 12, 11, 16, 16, 17, 17, 13, 23]"
2749,"[3, 19, 2, 18, 21, 8, 7, 2, 12, 11, 11, 17, 25, 25, 23, 24, 13]"
2750,"[1, 18, 10, 14, 24]"
2751,"[18, 7, 5, 19, 3, 21, 21, 20, 12, 10, 12, 11, 15, 15, 24, 24]"
2752,"[19, 5, 4, 7, 3, 5, 4, 22, 10, 12, 16, 15, 24, 14]"
2753,"[6, 18, 3, 6, 20, 2, 10, 22, 22, 17, 16, 24]"
2754,"[6, 4, 19, 10, 12, 12, 17, 24, 23]"
2755,"[4, 21, 2, 21, 11, 15, 17, 16, 24, 23, 24, 13]"
2756,"[8, 7, 8, 24]"
2757,"[5, 18, 7, 19, 21, 1, 12, 12, 11, 10, 25, 17, 13, 24, 24]"
2758,"[4, 5, 11, 17, 15, 14, 14, 24, 13]"
2759,"[3, 6, 2, 20, 3, 22, 12, 10, 10, 16, 25, 16, 14, 14, 24]"
2760,"[4, 7, 18, 22, 10, 10, 15, 17, 16, 13]"
2761,"[2, 5, 9, 6, 21, 8, 18, 9, 11, 11, 10, 11, 15]"
2762,"[18, 18, 2, 1, 3, 10, 16, 16, 14, 23]"
2763,"[9, 17, 15, 16, 16, 23, 23, 13]"
2764,"[19, 20, 8, 3, 21, 20, 4, 19, 11, 10, 15, 17, 15]"
2765,"[18, 2, 6, 7, 12, 22, 11, 10, 17, 17, 17, 15, 24, 24, 14, 23]"
2766,"[7, 10, 11, 25, 23, 13]"
2767,"[1, 8, 6, 21, 21, 21, 16, 16, 13, 24]"
2768,"[7, 5, 6, 3, 8, 16, 25, 25]"
2769,"[4, 4, 9, 9, 18, 15, 24]"
2770,"[9, 20, 4, 19, 5, 17, 15, 15, 17, 14, 23, 24, 14]"
2771,"[3, 18, 3, 9, 4, 16, 16, 15, 24, 13]"
2772,"[3, 20, 7, 1, 19, 1, 8, 11, 12, 16, 25, 17, 17]"
2773,"[3, 19, 9, 22, 24]"
2774,"[7, 6, 4, 18, 11, 11, 11, 16, 15, 15, 23, 13, 13, 14]"
2775,"[18, 22, 11, 12, 22, 15, 17, 16, 17, 13, 23, 23]"
2776,"[4, 2, 1, 18, 11, 11, 11, 24, 14, 13, 13]"
2777,"[20, 20, 4, 17, 15, 13, 24]"
2778,"[3, 4, 4, 1, 5, 3, 15, 25, 25, 25, 13, 24]"
2779,"[6, 5, 20, 8, 11, 10, 22, 15, 17, 23]"
2780,"[2, 4, 1, 1, 8, 8, 1, 22, 11, 16, 16, 25, 25, 13]"
2781,"[2, 15, 16, 16, 14, 13, 13, 13]"
2782,"[5, 22, 10, 12, 11, 25, 23, 14, 23, 23]"
2783,"[8, 22, 10, 22, 25, 17, 17, 24, 13, 24]"
2784,"[5, 4, 11, 17, 15, 23, 23]"
2785,"[8, 4, 21, 18, 5, 11, 10, 10, 15, 17, 17, 24, 13, 23]"
2786,"[21, 21, 4, 9, 2, 21, 11, 10, 11, 11, 16, 15, 16, 15, 24]"
2787,"[6, 8, 9, 2, 1, 23, 14, 24]"
2788,"[19, 3, 6, 3, 19, 9, 3, 10, 11, 15, 16, 16]"
2789,"[2, 10, 12, 17, 17, 15, 17, 23, 14]"
2790,"[2, 10, 10, 22, 25, 24]"
2791,"[6, 8, 2, 12, 11, 15, 15, 24, 23]"
2792,"[19, 3, 6, 9, 6, 23, 14, 23, 24]"
2793,"[20, 4, 22, 11, 12, 17, 25, 16, 16, 23, 14]"
2794,"[19, 1, 2, 11, 17, 17, 17, 14, 23]"
2795,"[19, 2, 19, 15, 24, 13]"
2796,"[7, 8, 21, 4, 22, 12, 10, 11, 16, 25, 16, 23]"
2797,"[18, 22, 25, 17, 17, 24]"
2798,"[8, 5, 5, 19, 3, 6, 21, 21, 16, 15, 25, 13, 24, 14, 23]"
2799,"[18, 7, 3, 22, 22, 10, 10]"
2800,"[8, 7, 10, 10, 15, 14, 14, 14]"
2801,"[6, 20, 15, 16, 23, 24]"
2802,"[3, 5, 18, 9, 11, 22, 22, 25, 15, 17, 25, 13]"
2803,"[1, 20, 5, 20, 7, 22, 15, 17, 14, 14, 13]"
2804,"[18, 19, 1, 22, 12, 10, 11, 16, 17, 17, 15]"
2805,"[5, 21, 7, 18, 1, 18, 19, 11, 12, 17, 17, 13, 14]"
2806,"[9, 18, 25, 25, 15, 14, 13, 23]"
2807,"[4, 9, 22, 11, 12, 17, 17, 25, 15, 24, 13]"
2808,"[5, 20, 6, 7, 17]"
2809,"[1, 5, 1, 3, 5, 4, 22, 22, 11, 23, 14, 24]"
2810,"[18, 11, 11, 11, 25, 14, 23, 14, 23]"
2811,"[4, 6, 20, 22, 17, 17, 23, 24, 14]"
2812,"[6, 19, 4, 5, 19, 5, 19, 22, 17, 16, 15, 25, 13]"
2813,"[7, 9, 4, 4, 10, 16, 23]"
2814,"[7, 7, 19, 19, 12, 11, 22]"
2815,"[1, 3, 8, 5, 18, 20, 20, 20, 22, 11, 10, 16, 15, 16, 15]"
2816,"[9, 22, 10, 10]"
2817,"[19, 3, 4, 18, 19, 19, 6, 10, 11, 11, 11, 16, 16, 15, 17, 13, 14, 13, 13]"
2818,"[18, 7, 18, 7, 9, 4, 6, 12, 12, 12, 11, 15, 17, 16, 17, 14]"
2819,"[7, 1, 3, 19, 9, 6, 20, 6, 11, 12, 10, 12, 15, 15, 25, 24]"
2820,"[5, 18, 11, 22, 11, 25, 16, 17, 16, 23, 23, 24, 14]"
2821,"[7, 12, 10, 12, 15, 16, 17, 14]"
2822,"[1, 19, 19, 4, 21, 7, 21, 18, 10, 16, 15, 15, 13]"
2823,"[1, 19, 10, 22, 15, 16, 25, 13, 24, 14]"
2824,"[1, 7, 9, 15, 25, 14, 23, 23, 23]"
2825,"[2, 4, 21, 18, 18, 9, 5, 11, 12, 10]"
2826,"[4, 20, 4, 5, 2, 5, 22, 12, 23, 14, 14, 23]"
2827,"[7, 7, 22, 12, 12, 12, 25, 15, 25, 15]"
2828,"[7, 20, 4, 9, 1, 18, 1, 10, 22, 22, 11, 17, 23]"
2829,"[5, 19, 11, 10, 10, 17, 25, 25, 16, 13, 23]"
2830,"[18, 2, 7, 18, 1, 4, 22, 22, 16, 14, 14, 13, 23]"
2831,"[2, 9, 21, 25]"
2832,"[3, 10, 22, 11, 25, 25, 15, 25, 14, 23, 23]"
2833,"[6, 5, 6, 20, 20, 8, 20, 3, 22, 10, 16, 16, 23, 14, 24]"
2834,"[6, 2, 9, 16, 17, 15, 14, 23, 14, 23]"
2835,"[8, 3, 6, 22, 12, 16]"
2836,"[4, 6, 7, 15, 25, 15]"
2837,"[20, 8, 15]"
2838,"[20, 21, 20, 21, 7, 19, 19, 3, 12, 23]"
2839,"[5, 19, 22, 11, 10, 14, 14]"
2840,"[3, 19, 9, 1, 18, 7, 4, 11, 25, 17]"
2841,"[1, 20, 10, 10, 11, 25, 15, 16, 16]"
2842,"[5, 6, 9, 6, 12, 11, 12, 25, 17, 23, 14]"
2843,"[8, 8, 19, 3, 3, 21, 2, 11, 11, 25, 13]"
2844,"[20, 17]"
2845,"[21, 4, 20, 11, 25, 25, 16, 15, 14, 13, 23]"
2846,"[9, 22, 15, 15, 14, 14, 13, 13]"
2847,"[8, 20, 9, 8, 7, 3, 11, 11, 10, 15, 14]"
2848,"[9, 6, 5, 21, 11, 17, 15, 24, 23, 24, 14]"
2849,"[7, 20, 4, 10, 17, 23, 24]"
2850,"[7, 18, 5, 3, 8, 21, 7, 9, 10, 11, 10, 16, 15, 17, 15, 13, 24, 14, 24]"
2851,"[21, 8, 19, 12, 10, 10, 22]"
2852,"[3, 18, 8, 18, 19, 3, 1, 18, 12, 11, 22, 22, 16, 15]"
2853,"[1, 5, 21, 6, 1, 4, 6, 22, 14, 23]"
2854,"[2, 3, 10, 10, 10, 16, 17, 16]"
2855,"[3, 1, 19, 12, 12, 10, 11, 17, 17]"
2856,"[18, 4, 9, 5, 6, 9, 1, 8, 22, 25, 25, 17, 13, 13, 23]"
2857,"[20, 2, 20, 7, 6, 8, 1, 22, 12, 12, 16, 17, 16, 23]"
2858,"[19, 7, 20, 8, 19, 7, 10, 23]"
2859,"[7, 19, 12, 12, 10, 22, 15, 25, 13, 14, 24, 23]"
2860,"[18, 2, 21, 22, 12, 22, 11, 25, 16, 15, 16]"
2861,"[20, 3, 5, 8, 11, 10, 11, 10]"
2862,"[3, 18, 19, 6, 7, 4, 20, 19, 11, 12, 24, 14, 24]"
